network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_fragmented-packets,network_fragmentation-score,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ips_src_count,network_ips_dst_count,network_ips_all_count,network_macs_src_count,network_macs_dst_count,network_macs_all_count,network_ports_src_count,network_ports_dst_count,network_ports_all_count,network_protocols_src_count,network_protocols_dst_count,network_protocols_all_count,network_packets_all_count,network_packets_src_count,network_packets_dst_count,network_interval-packets,log_messages_count,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,timeDurationInSeconds,label,label2
62.83333333,64,61,1.329160136,20,20,20,0,0,0,50,60,40,10.95445115,50,60,40,10.95445115,48,64,0,29.62624319,8.25,20,0,9.7650982,3,0,0,3,3,0,24090,64240,0,33247.35865,547.5,1460,0,755.6217875,0,0,0,0,0.68987447,2.039997294,0,0.960252205,3,3,3,0,0,0,4,4,4,2,2,2,8,3,3,1.44953901,8,0,0,0,0,0,10,benign,benign
63,64,62,1.023532631,20,20,20,0,0,0,206.2727273,1500,52,363.7471887,206.2727273,1500,52,363.7471887,64,64,64,0,19.45454545,24,2,5.526794238,21,0,11,0,2,0,64447.63636,65160,64128,338.1741655,132.7272727,1460,0,429.597617,153.5454545,1448,0,364.0610529,0.008063559,0.044945832,0,0.01468419,2,2,2,0,0,0,2,2,2,2,2,2,22,11,11,124.0147837,22,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538856097,1.077712194,0,0.762057601,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.855782851,2,0,0,0,0,0,10,benign,benign
62.95454545,64,62,1.010515536,20,20,20,0,0,0,164.5909091,1500,52,275.3971608,164.5909091,1500,52,275.3971608,61.2173913,64,0,13.19581254,18.73913043,24,0,6.169584112,43,2,21,0,2,0,30948.13043,65160,0,32428.97189,63.47826087,1460,0,301.0294736,107.3478261,1448,0,270.3429277,0.071404061,1.223774285,0,0.221387944,2,2,2,0,0,0,3,3,3,3,3,3,46,23,23,14.00480526,46,0,0,0,0,0,10,benign,benign
62.60416667,64,45,2.780934967,20,20,20,0,0,0,170.5416667,1620,52,299.3202198,170.5416667,1620,52,299.3202198,61.44,64,0,12.66871448,18.2,24,0,7.079720968,45,2,23,0,2,0,25901.56,65160,0,31762.1494,58.4,1460,0,289.005049,112.52,1568,0,294.5434544,0.158027372,4.727851516,0,0.691941193,3,3,3,0,0,0,5,5,5,4,4,4,50,24,25,6.328017641,50,0,0,0,0,0,10,benign,benign
60.44,64,1,12.42336508,20.16,24,20,0.8,0,0,110.4,680,36,129.4140642,110.4,680,36,129.4140642,61.44,64,0,12.8,18.96,24,0,5.563871554,24,2,11,0,0,0,253.2,501,0,224.5228273,0,0,0,0,59.04,628,0,129.0699035,0.330019874,7.576410853,0,1.511195,3,3,4,0,0,0,2,2,2,3,3,3,25,13,13,3.030120538,25,0,0,0,0,0,10,benign,benign
63,64,62,1.021507837,20,20,20,0,0,0,193.0833333,1620,40,371.3888056,193.0833333,1620,40,371.3888056,64,64,64,0,18.33333333,24,2,7.215120998,21,0,11,2,4,0,59027.66667,65160,0,18184.47781,243.3333333,1460,0,555.812501,140.75,1568,0,371.4889255,0.302485892,5.043807401,0,1.09169207,2,2,2,0,0,0,5,5,5,2,2,2,24,12,12,3.305939294,24,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942978522,1.885957044,0,1.333573015,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.060469564,2,0,0,0,0,0,10,benign,benign
62.88461538,64,61,1.070585749,20,20,20,0,0,0,109.6923077,680,40,127.6604149,109.6923077,680,40,127.6604149,59.42857143,64,0,16.78497691,17.71428571,24,0,7.065079187,25,2,11,1,1,0,2520.357143,64240,0,12097.94688,52.14285714,1460,0,275.9140653,53.71428571,628,0,123.6742607,0.130464727,1.758476925,0,0.40252401,3,3,3,0,0,0,4,4,4,3,3,3,28,13,14,7.664907174,28,0,0,0,0,0,10,benign,benign
63,64,62,1.414213562,20,20,20,0,0,0,50,60,40,14.14213562,50,60,40,14.14213562,64,64,64,0,11,20,2,12.72792206,1,0,0,1,1,0,32120,64240,0,45424.53962,730,1460,0,1032.375901,0,0,0,0,2.65E-05,5.29E-05,0,3.74E-05,2,2,2,0,0,0,2,2,2,1,1,1,2,1,1,37786.52252,2,0,0,0,0,0,10,benign,benign
63,64,62,1.023532631,20,20,20,0,0,0,206.2727273,1500,52,363.7471887,206.2727273,1500,52,363.7471887,58.66666667,64,0,18.06911048,17.83333333,24,0,7.619578139,21,0,11,0,2,0,59077,65160,0,18198.36068,121.6666667,1460,0,412.2015829,140.75,1448,0,350.5630564,0.121815408,1.691174044,0,0.396999378,2,2,2,0,0,0,2,2,2,3,3,3,24,11,11,8.209141125,24,0,0,0,0,0,10,benign,benign
62.90909091,64,62,1.019294383,20,20,20,0,0,0,122.9090909,680,52,139.091922,122.9090909,680,52,139.091922,61.2173913,64,0,13.3449225,18.86956522,24,0,5.675340181,22,2,10,0,0,0,250.6956522,501,0,224.8359877,0,0,0,0,67.82608696,628,0,136.695964,0.039083405,0.322974031,0,0.082776893,2,2,2,0,0,0,2,2,2,3,3,3,23,12,12,25.58630488,23,0,0,0,0,0,10,benign,benign
63,64,62,1.414213562,20,20,20,0,0,0,50,60,40,14.14213562,50,60,40,14.14213562,32,64,0,36.95041723,5.5,20,0,9.712534856,1,0,0,1,1,0,16060,64240,0,32120,365,1460,0,730,0,0,0,0,1.420980894,3.982458784,0,1.886625314,2,2,2,0,0,0,2,2,2,2,2,2,4,1,1,0.703739241,4,0,0,0,0,0,10,benign,benign
63,64,62,1.154700538,20,20,20,0,0,0,50,60,40,11.54700538,50,60,40,11.54700538,64,64,64,0,11,20,2,10.39230485,2,0,0,2,2,0,32120,64240,0,37088.98129,730,1460,0,842.931393,0,0,0,0,0.50997787,2.03979765,0,1.019879854,2,2,2,0,0,0,3,3,3,1,1,1,4,2,2,1.960869602,4,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,64,64,64,0,19.8,24,2,5.690250203,19,0,11,0,2,0,64409.2,65160,63616,425.7898666,146,1460,0,449.3785182,168.9,1568,0,402.5577304,0.00889155,0.044571504,0,0.015189932,2,2,2,0,0,0,2,2,2,2,2,2,20,10,10,112.4663718,20,0,0,0,0,0,10,benign,benign
1,1,1,,24,24,24,,0,0,36,36,36,,36,36,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729595761,1.169705577,0,0.636320963,1,1,2,0,0,0,0,0,0,2,2,2,3,1,1,1.370622037,3,0,0,0,0,0,10,benign,benign
62.35483871,64,61,1.517638233,20,20,20,0,0,0,198.516129,1620,52,355.0439288,198.516129,1620,52,355.0439288,64,64,64,0,19.5483871,24,2,5.071743354,30,2,15,0,2,0,41633.19355,65160,63,31220.91733,94.19354839,1460,0,364.6073156,146,1568,0,355.2575592,0.040775661,1.015742375,0,0.1815786,2,2,2,0,0,0,3,3,3,2,2,2,31,17,17,24.52443873,31,0,0,0,0,0,10,benign,benign
62.8125,64,61,1.108677891,20,20,20,0,0,0,79.75,192,40,48.34252786,79.75,192,40,48.34252786,51.2,64,0,26.26504581,13.9,24,0,9.408283025,14,2,5,2,2,0,6571.3,64240,0,19723.34752,146,1460,0,449.3785182,22.6,140,0,43.97654877,0.507006083,3.82543814,0,1.06386991,3,3,3,0,0,0,5,5,5,3,3,3,20,8,9,1.972362869,20,0,0,0,0,0,10,benign,benign
63,64,62,1.154700538,20,20,20,0,0,0,50,60,40,11.54700538,50,60,40,11.54700538,64,64,64,0,11,20,2,10.39230485,2,0,0,2,2,0,32120,64240,0,37088.98129,730,1460,0,842.931393,0,0,0,0,0.510004127,2.039904192,0,1.019933377,2,2,2,0,0,0,3,3,3,1,1,1,4,2,2,1.960768538,4,0,0,0,0,0,10,benign,benign
62.91666667,64,62,1.017954755,20,20,20,0,0,0,113.5,680,52,131.2458695,113.5,680,52,131.2458695,54.85714286,64,0,22.80629264,16.92857143,24,0,7.948578123,24,2,11,0,0,0,226.0714286,501,0,226.2067112,0,0,0,0,52.71428571,628,0,123.1009394,0.134652274,2.105419214,0,0.432910846,2,2,2,0,0,0,2,2,2,3,3,3,28,13,13,7.426535825,28,0,0,0,0,0,10,benign,benign
63,64,62,1.414213562,20,20,20,0,0,0,50,60,40,14.14213562,50,60,40,14.14213562,64,64,64,0,11,20,2,12.72792206,1,0,0,1,1,0,32120,64240,0,45424.53962,730,1460,0,1032.375901,0,0,0,0,2.90E-05,5.81E-05,0,4.11E-05,2,2,2,0,0,0,2,2,2,1,1,1,2,1,1,34379.54098,2,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,64,64,64,0,19.8,24,2,5.690250203,19,0,11,0,2,0,64409.2,65160,63616,425.7898666,146,1460,0,449.3785182,168.9,1568,0,402.5577304,0.008591757,0.042111565,0,0.0147802,2,2,2,0,0,0,2,2,2,2,2,2,20,10,10,116.390599,20,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875181115,1.75036223,0,1.237693002,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.142620525,2,0,0,0,0,0,10,benign,benign
62.95238095,64,62,1.010973473,20,20,20,0,0,0,197.1904762,1620,52,349.2145359,197.1904762,1620,52,349.2145359,64,64,64,0,19.76190476,24,2,4.817698691,41,2,21,0,2,0,30808.97619,65160,63,32426.57753,69.52380952,1460,0,314.6887923,144.8095238,1568,0,349.3720665,0.044875933,1.018261966,0,0.163011444,2,2,2,0,0,0,3,3,3,2,2,2,42,22,22,22.28365876,42,0,0,0,0,0,10,benign,benign
62.92307692,64,62,1.016782255,20,20,20,0,0,0,110.7692308,680,52,127.2818314,110.7692308,680,52,127.2818314,59.42857143,64,0,16.78497691,18.35714286,24,0,6.459069339,26,2,12,0,0,0,246.2142857,501,0,225.2715821,0,0,0,0,54.57142857,628,0,123.4430229,0.05681307,0.475569597,0,0.130992583,2,2,2,0,0,0,2,2,2,3,3,3,28,14,14,17.60158366,28,0,0,0,0,0,10,benign,benign
62.95833333,64,61,1.082636342,20,20,20,0,0,0,193.25,1500,40,350.3739927,193.25,1500,40,350.3739927,61.44,64,0,12.8,18,24,0,7.280109889,22,0,11,1,3,0,59283.52,65160,0,17845.09495,175.2,1460,0,484.2272194,135.12,1448,0,344.3345418,0.283999175,6.924395413,0,1.383484822,3,3,3,0,0,0,4,4,4,3,3,3,25,12,12,3.521136858,25,0,0,0,0,0,10,benign,benign
62.90909091,64,62,1.019294383,20,20,20,0,0,0,175.2727273,1384,52,302.5772128,175.2727273,1384,52,302.5772128,58.66666667,64,0,18.06911048,18.08333333,24,0,6.756102984,22,2,10,0,0,0,241.375,501,0,224.8581799,0,0,0,0,113,1332,0,291.2097705,0.345561533,5.914962426,0,1.235636257,2,2,2,0,0,0,2,2,2,3,3,3,24,12,12,2.893840608,24,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,64,64,64,0,19.8,24,2,5.690250203,19,0,11,0,2,0,64409.2,65160,63616,425.7898666,146,1460,0,449.3785182,168.9,1568,0,402.5577304,0.00869031,0.044098754,0,0.014802061,2,2,2,0,0,0,2,2,2,2,2,2,20,10,10,115.0708578,20,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654471803,1.308943606,0,0.9255629,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.52794982,2,0,0,0,0,0,10,benign,benign
62.93333333,64,62,1.014832527,20,20,20,0,0,0,102.5333333,680,40,120.7949911,102.5333333,680,40,120.7949911,60,64,0,15.73982006,16.875,24,0,7.682195587,27,2,11,3,3,0,6220.3125,64240,0,18960.90392,136.875,1460,0,432.3710884,47.75,628,0,117.2499398,0.181299189,2.430374753,0,0.476754978,2,2,2,0,0,0,6,6,6,3,3,3,32,16,16,5.515744528,32,0,0,0,0,0,10,benign,benign
63,64,62,1.154700538,20,20,20,0,0,0,50,60,40,11.54700538,50,60,40,11.54700538,64,64,64,0,11,20,2,10.39230485,2,0,0,2,2,0,32120,64240,0,37088.98129,730,1460,0,842.931393,0,0,0,0,0.260210989,1.040753205,0,0.520361478,2,2,2,0,0,0,3,3,3,1,1,1,4,2,2,3.84303521,4,0,0,0,0,0,10,benign,benign
63,64,62,1.154700538,20,20,20,0,0,0,50,60,40,11.54700538,50,60,40,11.54700538,64,64,64,0,11,20,2,10.39230485,2,0,0,2,2,0,32120,64240,0,37088.98129,730,1460,0,842.931393,0,0,0,0,0.510226789,2.040809814,0,1.020388684,2,2,2,0,0,0,3,3,3,1,1,1,4,2,2,1.959912782,4,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,58.18181818,64,0,18.83167636,18,24,0,7.952238379,19,0,11,0,2,0,58553.81818,65160,0,18956.40841,132.7272727,1460,0,429.597617,153.5454545,1568,0,386.1204756,0.109541326,1.652942511,0,0.366048699,2,2,2,0,0,0,2,2,2,3,3,3,22,10,10,9.128974469,22,0,0,0,0,0,10,benign,benign
62.18518519,104,1,14.58670901,20.14814815,24,20,0.769800359,0,0,153.4814815,1384,36,275.9936413,153.4814815,1384,36,275.9936413,59.25925926,64,0,17.08033641,16.88888889,24,0,7.846279536,23,2,10,1,1,0,2593.814815,64240,0,12322.09735,54.07407407,1460,0,280.977131,100.4444444,1332,0,276.2748539,0.173659014,3.033372402,0,0.602278242,4,4,5,0,0,0,6,6,6,4,4,4,27,13,14,5.758411376,27,0,0,0,0,0,10,benign,benign
62.5,64,61,2.121320344,20,20,20,0,0,0,50,60,40,14.14213562,50,60,40,14.14213562,25.6,64,0,35.05424368,4.4,20,0,8.76356092,1,0,0,1,1,0,12848,64240,0,28729.00137,292,1460,0,652.9318494,0,0,0,0,1.439833757,6.004961014,0,2.603841004,2,2,2,0,0,0,2,2,2,2,2,2,5,1,1,0.694524635,5,0,0,0,0,0,10,benign,benign
62.92307692,64,62,1.016782255,20,20,20,0,0,0,114.7692308,680,52,133.068496,114.7692308,680,52,133.068496,64,64,64,0,19.76923077,24,16,4.003075741,26,2,12,0,0,0,265.1538462,501,63,222.6753138,0,0,0,0,62.76923077,628,0,133.068496,0.027457641,0.31929285,0,0.068755306,2,2,2,0,0,0,2,2,2,2,2,2,26,14,14,36.41972288,26,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,58.18181818,64,0,18.83167636,18,24,0,7.952238379,19,0,11,0,2,0,58553.81818,65160,0,18956.40841,132.7272727,1460,0,429.597617,153.5454545,1568,0,386.1204756,0.207822698,3.199031088,0,0.714675511,2,2,2,0,0,0,2,2,2,3,3,3,22,10,10,4.81179385,22,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593862822,1.187725644,0,0.839848857,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.683890702,2,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,64,64,64,0,19.8,24,2,5.690250203,19,0,11,0,2,0,64409.2,65160,63616,425.7898666,146,1460,0,449.3785182,168.9,1568,0,402.5577304,0.008607314,0.042627843,0,0.014707763,2,2,2,0,0,0,2,2,2,2,2,2,20,10,10,116.1802353,20,0,0,0,0,0,10,benign,benign
61.88461538,64,43,4.082420097,20,20,20,0,0,0,115.3846154,680,52,130.5039699,115.3846154,680,52,130.5039699,61.62962963,64,0,12.31680574,17.55555556,24,0,7.360671653,24,2,11,0,0,0,234.4444444,501,0,226.0509359,0,0,0,0,59.25925926,628,0,129.2393702,0.094234576,1.462608904,0,0.288621852,3,3,3,0,0,0,4,4,4,4,4,4,27,13,14,10.61181659,27,0,0,0,0,0,10,benign,benign
62.75,64,61,1.5,20,20,20,0,0,0,50,60,40,11.54700538,50,60,40,11.54700538,64,64,64,0,11,20,2,10.39230485,2,0,0,2,2,0,32120,64240,0,37088.98129,730,1460,0,842.931393,0,0,0,0,0.510171516,2.040573175,0,1.020267773,2,2,2,0,0,0,3,3,3,1,1,1,4,2,2,1.960125277,4,0,0,0,0,0,10,benign,benign
59.8,64,1,12.80950168,20.16,24,20,0.8,0,0,188.88,1620,36,364.1706697,188.88,1620,36,364.1706697,54.85714286,64,0,22.80629264,14.92857143,24,0,9.850469331,20,0,11,1,3,0,48300.85714,65160,0,28400.49864,156.4285714,1460,0,459.8567755,120.6428571,1568,0,346.5178328,0.182583293,2.198303007,0,0.478520839,5,5,6,0,0,0,6,6,6,5,5,5,28,12,12,5.476952224,28,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,10,benign,benign
62.91666667,64,62,1.017954755,20,20,20,0,0,0,134.6666667,680,52,174.0311483,134.6666667,680,52,174.0311483,64,64,64,0,19.75,24,16,4.002716469,24,2,11,0,0,0,263.75,501,63,222.9320914,0,0,0,0,82.66666667,628,0,174.0311483,0.032089076,0.317749595,0,0.072182264,2,2,2,0,0,0,2,2,2,2,2,2,24,13,13,31.16325469,24,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544349612,1.088699224,0,0.769826604,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.837054881,2,0,0,0,0,0,10,benign,benign
62.91666667,64,62,1.017954755,20,20,20,0,0,0,111.6666667,680,52,130.1980654,111.6666667,680,52,130.1980654,64,64,64,0,19.75,24,16,4.002716469,24,2,11,0,0,0,263.75,501,63,222.9320914,0,0,0,0,59.66666667,628,0,130.1980654,0.027488895,0.315299732,0,0.069085078,2,2,2,0,0,0,2,2,2,2,2,2,24,13,13,36.37831048,24,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,60.95238095,64,0,13.96594498,18.85714286,24,0,7.0305456,19,0,11,0,2,0,61342.09524,65160,0,14061.36537,139.047619,1460,0,439.1572015,160.8571429,1568,0,394.0920306,0.057416809,1.031394489,0,0.223634863,2,2,2,0,0,0,2,2,2,3,3,3,21,10,10,17.41650111,21,0,0,0,0,0,10,benign,benign
62.90909091,64,62,1.019294383,20,20,20,0,0,0,142.1818182,680,52,180.7401809,142.1818182,680,52,180.7401809,64,64,64,0,19.72727273,24,16,4.002163917,22,2,10,0,0,0,262.0909091,501,63,223.2254698,0,0,0,0,90.18181818,628,0,180.7401809,0.030397896,0.316701185,0,0.072264909,2,2,2,0,0,0,2,2,2,2,2,2,22,12,12,32.89701799,22,0,0,0,0,0,10,benign,benign
63,64,62,1.095445115,20,20,20,0,0,0,50,60,40,10.95445115,50,60,40,10.95445115,48,64,0,29.62624319,8.25,20,0,9.7650982,3,0,0,3,3,0,24090,64240,0,33247.35865,547.5,1460,0,755.6217875,0,0,0,0,0.485605392,1.804935703,0,0.689269727,2,2,2,0,0,0,4,4,4,2,2,2,8,3,3,2.059285093,8,0,0,0,0,0,10,benign,benign
63,64,61,1.105541597,20,20,20,0,0,0,227.8421053,1500,40,388.2765714,227.8421053,1500,40,388.2765714,60.8,64,0,14.31083506,18.7,24,0,7.116326669,18,0,10,1,1,0,3463.05,64240,0,14307.19755,73,1460,0,326.4659247,167.25,1448,0,379.8535556,0.44792562,8.826250084,0,1.972095706,3,3,3,0,0,0,4,4,4,3,3,3,20,10,9,2.232513538,20,0,0,0,0,0,10,benign,benign
62.92307692,64,62,1.016782255,20,20,20,0,0,0,123.0769231,680,52,151.7821921,123.0769231,680,52,151.7821921,59.42857143,64,0,16.78497691,18.35714286,24,0,6.459069339,26,2,12,0,0,0,246.2142857,501,0,225.2715821,0,0,0,0,66,628,0,147.2372739,0.238376403,4.162717118,0,0.845776271,2,2,2,0,0,0,2,2,2,3,3,3,28,14,14,4.195046074,28,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,64,64,64,0,19.8,24,2,5.690250203,19,0,11,0,2,0,64409.2,65160,63616,425.7898666,146,1460,0,449.3785182,168.9,1568,0,402.5577304,0.008844801,0.045487079,0,0.015158944,2,2,2,0,0,0,2,2,2,2,2,2,20,10,10,113.0607206,20,0,0,0,0,0,10,benign,benign
,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974381038,1.948762075,0,1.377982878,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.026292496,2,0,0,0,0,0,10,benign,benign
62.95652174,64,62,1.010093983,20,20,20,0,0,0,161.2608696,1500,52,270.9017399,161.2608696,1500,52,270.9017399,61.33333333,64,0,12.92421994,18.79166667,24,0,6.098337176,45,2,22,0,2,0,29670.375,65160,0,32330.16877,60.83333333,1460,0,294.8337673,104.375,1448,0,266.1205634,0.125103806,2.118399034,0,0.434068108,2,2,2,0,0,0,3,3,3,3,3,3,48,24,24,7.993361899,48,0,0,0,0,0,10,benign,benign
63,64,62,1.069044968,20,20,20,0,0,0,50,60,40,10.69044968,50,60,40,10.69044968,51.2,64,0,26.98476937,8.8,20,0,9.670114328,4,0,0,4,4,0,25696,64240,0,33173.39335,584,1460,0,753.9407581,0,0,0,0,0.529925291,2.040188208,0,0.712368145,2,2,2,0,0,0,5,5,5,2,2,2,10,4,4,1.887058426,10,0,0,0,0,0,10,benign,benign
63,64,62,1.069044968,20,20,20,0,0,0,50,60,40,10.69044968,50,60,40,10.69044968,64,64,64,0,11,20,2,9.621404709,4,0,0,4,4,0,32120,64240,0,34337.72436,730,1460,0,780.4028264,0,0,0,0,0.765089747,2.040566099,0,1.055861604,2,2,2,0,0,0,5,5,5,1,1,1,8,4,4,1.3070362,8,0,0,0,0,0,10,benign,benign
62.5,64,61,2.121320344,20,20,20,0,0,0,50,60,40,14.14213562,50,60,40,14.14213562,21.33333333,64,0,33.04945789,3.666666667,20,0,8.041558721,1,0,0,1,1,0,10706.66667,64240,0,26225.87018,243.3333333,1460,0,596.0425041,0,0,0,0,1.145676888,3.252948166,0,1.361575273,2,2,2,0,0,0,2,2,2,2,2,2,6,1,1,0.872846444,6,0,0,0,0,0,10,benign,benign
62.91666667,64,62,1.017954755,20,20,20,0,0,0,113,680,52,130.5360187,113,680,52,130.5360187,61.44,64,0,12.8,18.96,24,0,5.563871554,24,2,11,0,0,0,253.2,501,0,224.5228273,0,0,0,0,58.56,628,0,128.3686358,0.12108765,2.363589684,0,0.472094953,2,2,2,0,0,0,2,2,2,3,3,3,25,13,13,8.25848012,25,0,0,0,0,0,10,benign,benign
63,64,62,1.069044968,20,20,20,0,0,0,50,60,40,10.69044968,50,60,40,10.69044968,51.2,64,0,26.98476937,8.8,20,0,9.670114328,4,0,0,4,4,0,25696,64240,0,33173.39335,584,1460,0,753.9407581,0,0,0,0,0.41215225,1.050839928,0,0.51272356,2,2,2,0,0,0,5,5,5,2,2,2,10,4,4,2.426287902,10,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,64,64,64,0,19.8,24,2,5.690250203,19,0,11,0,2,0,64409.2,65160,63616,425.7898666,146,1460,0,449.3785182,168.9,1568,0,402.5577304,0.008554879,0.042594904,0,0.014659675,2,2,2,0,0,0,2,2,2,2,2,2,20,10,10,116.8924035,20,0,0,0,0,0,10,benign,benign
62,62,62,,20,20,20,,0,0,200,200,200,,200,200,200,,21.33333333,64,0,36.95041723,8,24,0,13.85640646,1,0,1,0,0,0,21,63,0,36.37306696,0,0,0,0,49.33333333,148,0,85.44783984,1.513909868,3.370447386,0,1.711147035,1,1,2,0,0,0,1,1,2,2,2,2,3,1,1,0.660541327,3,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,64,64,64,0,19.8,24,2,5.690250203,19,0,11,0,2,0,64409.2,65160,63616,425.7898666,146,1460,0,449.3785182,168.9,1568,0,402.5577304,0.008632005,0.04304896,0,0.014913209,2,2,2,0,0,0,2,2,2,2,2,2,20,10,10,115.8479502,20,0,0,0,0,0,10,benign,benign
63,64,61,1.732050808,20,20,20,0,0,0,46.66666667,60,40,11.54700538,46.66666667,60,40,11.54700538,48,64,0,32,9.5,20,0,9.983319421,2,0,0,1,1,0,16185.25,64240,0,32037.37053,365,1460,0,730,0,0,0,0,1.231248112,4.924933258,0,2.462456764,2,3,3,0,0,0,3,3,4,2,2,2,4,2,1,0.812183968,4,0,0,0,0,0,10,benign,benign
63,64,62,1.025978352,20,20,20,0,0,0,221.7,1620,52,402.2117929,221.7,1620,52,402.2117929,58.18181818,64,0,18.83167636,18,24,0,7.952238379,19,0,11,0,2,0,58553.81818,65160,0,18956.40841,132.7272727,1460,0,429.597617,153.5454545,1568,0,386.1204756,0.275108949,4.211915722,0,0.947567546,2,2,2,0,0,0,2,2,2,3,3,3,22,10,10,3.634923621,22,0,0,0,0,0,10,benign,benign
62.72727273,64,62,1.009049958,20,20,20,0,0,0,92.36363636,224,52,64.63323097,92.36363636,224,52,64.63323097,64,64,64,0,19.09090909,24,16,3.910359202,11,2,4,0,0,0,222.2727273,501,63,220.9819408,0,0,0,0,40.36363636,172,0,64.63323097,0.008321373,0.073489746,0,0.022001443,2,2,2,0,0,0,2,2,2,2,2,2,11,7,7,120.1721786,11,0,0,0,0,0,10,benign,benign
